Map ID,Division,Code,Description,Level,Keyword 1,Weight 1,Keyword 2,Weight 2,Keyword 3,Weight 3,Keyword 4,Weight 4,Keyword 5,Weight 5,Project Elements Data
,03,03 01 50,Maintenance of Cast Decks and Underlayment,4,,1,,1,,1,,1,,1,
,03,03 01 50.51,Cleaning Cast Decks and Underlayment,5,,1,,1,,1,,1,,1,
,03,03 01 50.61,Resurfacing of Cast Decks and Underlayment,5,,1,,1,,1,,1,,1,
,03,03 01 50.71,Rehabilitation of Cast Decks and Underlayment,5,,1,,1,,1,,1,,1,
,03,03 01 50.72,Strengthening of Cast Decks and Underlayment,5,,1,,1,,1,,1,,1,
,03,03 01 60,Maintenance of Grouting,4,,1,,1,,1,,1,,1,
,03,03 01 70,Maintenance of Mass Concrete,4,,1,,1,,1,,1,,1,
,03,03 01 80,Maintenance of Concrete Cutting and Boring,4,,1,,1,,1,,1,,1,
,03,03 05 00,Common Work Results for Concrete,3,Concrete,1,,2,,1,,1,,1,
,03,03 08 00,Commissioning of Concrete,3,Concrete,1,,1,,1,,1,,1,
,03,03 10 00,Concrete Forming and Accessories,3,Concrete,1,,1,,1,,1,,1,
,03,03 11 00,Concrete Forming,3,Concrete,1,,1,,1,,1,,1,
,03,03 11 13,Structural Cast-in-Place Concrete Forming,4,Concrete,1,,1,,1,,1,,1,
,03,03 11 13.13,Concrete Slip Forming,5,Concrete,1,,1,,1,,1,,1,
,03,03 11 13.16,Concrete Shoring,5,Concrete,1,,1,,1,,1,,1,
,03,03 11 13.19,Falsework,5,Concrete,1,,1,,1,,1,,1,
,03,03 11 16,Architectural Cast-in Place Concrete Forming,4,Concrete,1,,1,,1,,1,,1,
,03,03 11 16.13,Concrete Form Liners,5,Concrete,1,,1,,1,,1,,1,
,03,03 11 19,Insulating Concrete Forming,4,Concrete,1,,1,,1,,1,,1,
,03,03 11 23,Permanent Stair Forming,4,Concrete,1,,1,,1,,1,,1,
,03,03 15 00,Concrete Accessories,3,Concrete,1,,1,,1,,1,,1,
,03,03 15 13,Waterstops,4,Concrete,1,,1,,1,,1,,1,
,03,03 15 13.13,Non-Expanding Waterstops,5,Concrete,1,,1,,1,,1,,1,
,03,03 15 13.16,Expanding Waterstops,5,Concrete,1,,1,,1,,1,,1,
,03,03 15 13.19,Combination Expanding and Injection Hose Waterstops,5,Concrete,1,,1,,1,,1,,1,
,03,03 15 13.21,Injection Hose Waterstops,5,Concrete,1,,1,,1,,1,,1,
,03,03 15 16,Concrete Construction Joints,4,Concrete,1,,1,,1,,1,,1,
,03,03 20 00,Concrete Reinforcing,3,Concrete,1,,1,,1,,1,,1,
,03,03 21 00,Reinforcement Bars,3,Concrete,1,,1,,1,,1,,1,
,03,03 21 11,Plain Steel Reinforcement Bars,4,Concrete,1,Rebar,1,Steel,1,Reinforce,1,,1,
,03,03 21 13,Galvanized Reinforcement Steel Bars,4,Concrete,1,Rebar,1,Galv,1,Reinforce,1,,1,
,03,03 21 16,Epoxy-Coated Reinforcement Steel Bars,4,Concrete,1,Rebar,1,Epoxy,1,Reinforce,1,,1,
,03,03 21 19,Stainless Steel Reinforcement Bars,4,Concrete,1,Rebar,1,Stainless,1,Reinforce,1,,1,
,03,03 21 21,Composite Reinforcement Bars,4,Concrete,1,Rebar,1,Composite,1,Reinforce,1,,1,
,03,03 21 21.11,Glass Fiber-Reinforced Polymer Reinforcement Bars,5,Concrete,1,,1,,1,,1,,1,
,03,03 21 21.13,Organic Fiber-Reinforced Polymer Reinforcement Bars,5,Concrete,1,,1,,1,,1,,1,
,03,03 21 21.16,Carbon Fiber-Reinforced Polymer Reinforcement Bars,5,Concrete,1,,1,,1,,1,,1,
,03,03 22 00,Fabric and Grid Reinforcing,3,Concrete,1,,1,,1,,1,,1,
,03,03 22 13,Galvanized Welded Wire Fabric Reinforcing,4,Concrete,1,,1,,1,,1,,1,
,03,03 22 16,Epoxy-Coated Welded Wire Fabric Reinforcing,4,Concrete,1,,1,,1,,1,,1,
,03,03 22 19,Composite Grid Reinforcing,4,Concrete,1,,1,,1,,1,,1,
,03,03 23 00,Stressed Tendon Reinforcing,3,Concrete,1,,1,,1,,1,,1,
,03,03 24 00,Fibrous Reinforcing,3,Concrete,1,,1,,1,,1,,1,
,03,03 25 00,Composite Reinforcing,3,Concrete,1,,1,,1,,1,,1,
,03,03 25 13,Glass Fiber-Reinforced Polymer Reinforcing,4,Concrete,1,,1,,1,,1,,1,
,03,03 25 16,Organic Fiber-Reinforced Polymer Reinforcing,4,Concrete,1,,1,,1,,1,,1,
,03,03 25 19,Carbon Fiber-Reinforced Polymer Reinforcing,4,Concrete,1,,1,,1,,1,,1,
,03,03 30 00,Cast-in-Place Concrete,3,Concrete,1,walltype,2,walls,3,exterior,4,concrete,4,"05add298-6644-4321-a9fb-9d02445dd22b,05add298-6644-4321-a9fb-9d02445dd317,05add298-6644-4321-a9fb-9d02445dd3ba,05add298-6644-4321-a9fb-9d02445dd448,17963ead-f2b3-43ad-ad7f-a8272837166d,17963ead-f2b3-43ad-ad7f-a82728371755,17963ead-f2b3-43ad-ad7f-a82728371756,231842b7-aada-4a12-8407-59c24691889f,3543d68e-6314-457e-a167-7657da8f5936,6f772a5b-bf8d-4027-bb85-f3a754b59853,6f772a5b-bf8d-4027-bb85-f3a754b59870,790e7443-a331-4b52-baba-f16b3ecd67f5,790e7443-a331-4b52-baba-f16b3ecd682f,790e7443-a331-4b52-baba-f16b3ecd69fa,8dccecc4-f044-4046-8b9e-0138cdf904a8,a3a58cc8-3732-41af-937a-96143f6ddd20,ce838dcf-b015-41d8-b7f4-f827c0883744,ce838dcf-b015-41d8-b7f4-f827c088385e,d7b5dee7-fba9-468b-ab8e-d22690a308ee,d7b5dee7-fba9-468b-ab8e-d22690a30963,d7b5dee7-fba9-468b-ab8e-d22690a309d5,d7b5dee7-fba9-468b-ab8e-d22690a30abc,d7b5dee7-fba9-468b-ab8e-d22690a30adc,d7b5dee7-fba9-468b-ab8e-d22690a37427"
,03,03 30 53,Miscellaneous Cast-in-Place Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 31 00,Structural Concrete,3,Concrete,1,,1,,1,concrete,3,structural,3,"287f260a-7a5a-4c2c-b824-bb3c12ae4caa,287f260a-7a5a-4c2c-b824-bb3c12ae4d4b,287f260a-7a5a-4c2c-b824-bb3c12ae5290,287f260a-7a5a-4c2c-b824-bb3c12ae52b2,74db70c8-5a89-4d5e-9868-bca1151948b4,74db70c8-5a89-4d5e-9868-bca115194f17,74db70c8-5a89-4d5e-9868-bca115194f53,74db70c8-5a89-4d5e-9868-bca115194f75"
,03,03 31 13,Heavyweight Structural Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 31 16,Lightweight Structural Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 31 19,Shrinkage-Compensating Structural Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 31 23,High-Performance Structural Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 31 24,Ultra High-Performance Structural Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 31 26,Self-Compacting Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 33 00,Architectural Concrete,3,Concrete,1,,1,,1,,1,,1,
,03,03 33 13,Heavyweight Architectural Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 33 16,Lightweight Architectural Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 34 00,Low Density Concrete,3,Concrete,1,,1,,1,,1,,1,
,03,03 35 00,Concrete Finishing,3,Concrete,1,,1,,1,,1,,1,
,03,03 35 13,High-Tolerance Concrete Floor Finishing,4,Concrete,1,,1,,1,,1,,1,
,03,03 35 16,Heavy-Duty Concrete Floor Finishing,4,Concrete,1,,1,,1,,1,,1,
,03,03 35 19,Colored Concrete Finishing,4,Concrete,1,,1,,1,,1,,1,
,03,03 35 23,Exposed Aggregate Concrete Finishing,4,Concrete,1,,1,,1,,1,,1,
,03,03 35 26,Grooved Concrete Surface Finishing,4,Concrete,1,,1,,1,,1,,1,
,03,03 35 29,Tooled Concrete Finishing,4,Concrete,1,,1,,1,,1,,1,
,03,03 35 33,Stamped Concrete Finishing,4,Concrete,1,,1,,1,,1,,1,
,03,03 35 43,Polished Concrete Finishing,4,Concrete,1,,1,,1,,1,,1,
,03,03 37 00,Specialty Placed Concrete,3,Concrete,1,,1,,1,,1,,1,
,03,03 37 13,Shotcrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 37 16,Pumped Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 37 19,Pneumatically Placed Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 37 23,Roller-Compacted Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 37 26,Underwater Placed Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 38 00,Post-Tensioned Concrete,3,Concrete,1,,1,,1,,1,,1,
,03,03 38 13,Post-Tensioned Concrete Preparation,4,Concrete,1,,1,,1,,1,,1,
,03,03 38 16,Unbonded Post-Tensioned Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 38 19,Bonded Post-Tensioned Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 39 00,Concrete Curing,3,Concrete,1,,1,,1,,1,,1,
,03,03 39 13,Water Concrete Curing,4,Concrete,1,,1,,1,,1,,1,
,03,03 39 16,Sand Concrete Curing,4,Concrete,1,,1,,1,,1,,1,
,03,03 39 23,Membrane Concrete Curing,4,Concrete,1,,1,,1,,1,,1,
,03,03 39 23.13,Chemical Compound Membrane Concrete Curing,5,Concrete,1,,1,,1,,1,,1,
,03,03 39 23.23,Sheet Membrane Concrete Curing,5,Concrete,1,,1,,1,,1,,1,
,03,03 40 00,Precast Concrete,3,Concrete,1,walltype,2,walls,2,concrete,3,precast,4,
,03,03 41 00,Precast Structural Concrete,3,Concrete,1,,1,,1,,1,,1,
,03,03 41 13,Precast Concrete Hollow Core Planks,4,Concrete,1,,1,,1,,1,,1,
,03,03 41 16,Precast Concrete Slabs,4,Concrete,1,,1,precast,2,concrete,4,slab,4,
,03,03 41 23,Precast Concrete Stairs,4,Concrete,1,,1,precast,2,concrete,4,stairs,4,
,03,03 41 33,Precast Structural Pretensioned Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 41 36,Precast Structural Post-Tensioned Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 45 00,Precast Architectural Concrete,3,Concrete,1,,1,,1,,1,,1,
,03,03 45 13,Faced Architectural Precast Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 45 33,Precast Architectural Pretensioned Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 45 36,Precast Architectural Post-Tensioned Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 47 00,Site-Cast Concrete,3,Concrete,1,,1,,1,,1,,1,
,03,03 47 13,Tilt-Up Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 47 16,Lift-Slab Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 48 00,Precast Concrete Specialties,3,Concrete,1,,1,,1,,1,,1,
,03,03 48 13,Precast Concrete Bollards,4,Concrete,1,,1,,1,,1,,1,
,03,03 48 16,Precast Concrete Splash Blocks,4,Concrete,1,,1,,1,,1,,1,
,03,03 48 19,Precast Concrete Stair Treads,4,Concrete,1,,1,,1,,1,,1,
,03,03 48 33,Precast Pre-Framed Concrete Panels,4,Concrete,1,,1,,1,,1,,1,
,03,03 48 43,Precast Concrete Trim,4,Concrete,1,,1,,1,,1,,1,
,03,03 49 00,Glass-Fiber-Reinforced Concrete,3,Concrete,1,,1,,1,,1,,1,
,03,03 49 13,Glass-Fiber-Reinforced Concrete Column Covers,4,Concrete,1,,1,,1,,1,,1,
,03,03 49 16,Glass-Fiber-Reinforced Concrete Spandrels,4,Concrete,1,,1,,1,,1,,1,
,03,03 49 43,Glass-Fiber-Reinforced Concrete Trim,4,Concrete,1,,1,,1,,1,,1,
,03,03 50 00,Cast Decks and Underlayment,3,Concrete,1,,1,,1,,1,,1,
,03,03 51 00,Cast Roof Decks,3,Concrete,1,,1,,1,,1,,1,
,03,03 51 13,Cementitious Wood Fiber Decks,4,Concrete,1,,1,,1,,1,,1,
,03,03 51 16,Gypsum Concrete Roof Decks,4,Concrete,1,,1,,1,,1,,1,
,03,03 52 00,Lightweight Concrete Roof Insulation,3,Concrete,1,,1,,1,,1,,1,
,03,03 52 13,Composite Concrete Roof Insulation,4,Concrete,1,,1,,1,,1,,1,
,03,03 52 16,Lightweight Insulating Concrete,4,Concrete,1,,1,,1,,1,,1,
,03,03 52 16.13,Lightweight Cellular Insulating Concrete,5,Concrete,1,,1,,1,,1,,1,
,03,03 52 16.16,Lightweight Aggregate Insulating Concrete,5,Concrete,1,,1,,1,,1,,1,
,03,03 53 00,Concrete Topping,3,Concrete,1,,1,,1,slab,1,topping,4,
,03,03 53 13,Emery-Aggregate Concrete Topping,4,Concrete,1,,1,,1,,1,,1,
,03,03 53 16,Iron-Aggregate Concrete Topping,4,Concrete,1,,1,,1,,1,,1,
,03,03 54 00,Cast Underlayment,3,Concrete,1,,1,,1,,1,,1,
,03,03 54 13,Gypsum Cement Underlayment,4,Concrete,1,,1,,1,,1,,1,
,03,03 54 16,Hydraulic Cement Underlayment,4,Concrete,1,,1,,1,,1,,1,
,03,03 60 00,Grouting,3,Concrete,1,,1,,1,,1,,1,
,03,03 61 00,Cementitious Grouting,3,Concrete,1,,1,,1,,1,,1,
,03,03 61 13,Dry-Pack Grouting,4,Concrete,1,,1,,1,,1,,1,
,03,03 62 00,Non-Shrink Grouting,3,Concrete,1,,1,,1,,1,,1,
,03,03 62 13,Non-Metallic Non-Shrink Grouting,4,Concrete,1,,1,,1,,1,,1,
,03,03 62 16,Metallic Non-Shrink Grouting,4,Concrete,1,,1,,1,,1,,1,
,03,03 63 00,Epoxy Grouting,3,Concrete,1,,1,,1,,1,,1,
,03,03 64 00,Injection Grouting,3,Concrete,1,,1,,1,,1,,1,
,03,03 64 23,Epoxy Injection Grouting,4,Concrete,1,,1,,1,,1,,1,
,03,03 70 00,Mass Concrete,3,Concrete,1,,1,,1,,1,,1,
,03,03 71 00,Mass Concrete for Raft Foundations,3,Concrete,1,,1,,1,,1,,1,
,03,03 72 00,Mass Concrete for Dams,3,Concrete,1,,1,,1,,1,,1,
,03,03 80 00,Concrete Cutting and Boring,3,Concrete,1,,1,,1,,1,,1,
,03,03 81 00,Concrete Cutting,3,Concrete,1,,1,,1,,1,,1,
,03,03 81 13,Flat Concrete Sawing,4,Concrete,1,,1,,1,,1,,1,
,03,03 81 16,Track Mounted Concrete Wall Sawing,4,Concrete,1,,1,,1,,1,,1,
,03,03 81 19,Wire Concrete Wall Sawing,4,Concrete,1,,1,,1,,1,,1,
,03,03 81 23,Hand Concrete Wall Sawing,4,Concrete,1,,1,,1,,1,,1,
,03,03 81 26,Chain Concrete Wall Sawing,4,Concrete,1,,1,,1,,1,,1,
,03,03 82 00,Concrete Boring,3,Concrete,1,,1,,1,,1,,1,
,03,03 82 13,Concrete Core Drilling,4,Concrete,1,,1,,1,,1,,1,
,04,04 00 00,Masonry,2,,1,,1,,1,,1,,1,
,04,04 01 00,Maintenance of Masonry,3,,1,,1,,1,,1,,1,
,04,04 01 20,Maintenance of Unit Masonry,4,,1,,1,,1,,1,,1,
,04,04 01 20.41,Unit Masonry Stabilization,5,,1,,1,,1,,1,,1,
,04,04 01 20.51,Unit Masonry Maintenance,5,,1,,1,,1,,1,,1,
,04,04 01 20.52,Unit Masonry Cleaning,5,,1,,1,,1,,1,,1,
,04,04 01 20.91,Unit Masonry Restoration,5,,1,,1,,1,,1,,1,
,04,04 01 20.93,Testing and Sampling Brick Units for Restoration,5,,1,,1,,1,,1,,1,
,04,04 01 40,Maintenance of Stone Assemblies,4,,1,,1,,1,,1,,1,
,04,04 01 40.51,Stone Maintenance,5,,1,,1,,1,,1,,1,
,04,04 01 40.52,Stone Cleaning,5,,1,,1,,1,,1,,1,
,04,04 01 40.91,Stone Restoration,5,,1,,1,,1,,1,,1,
,04,04 01 50,Maintenance of Refractory Masonry,4,,1,,1,,1,,1,,1,
,04,04 01 60,Maintenance of Corrosion-Resistant Masonry,4,,1,,1,,1,,1,,1,
,04,04 01 70,Maintenance of Manufactured Masonry,4,,1,,1,,1,,1,,1,
,04,04 05 00,Common Work Results for Masonry,3,,1,,1,,1,,1,,1,
,04,04 05 13,Masonry Mortaring,4,,1,,1,,1,,1,,1,
,04,04 05 13.16,Chemical-Resistant Masonry Mortaring,5,,1,,1,,1,,1,,1,
,04,04 05 13.19,Epoxy Masonry Mortaring,5,,1,,1,,1,,1,,1,
,04,04 05 13.23,Surface Bonding Masonry Mortaring,5,,1,,1,,1,,1,,1,
,04,04 05 13.26,Engineered Masonry Mortaring,5,,1,,1,,1,,1,,1,
,04,04 05 13.29,Refractory Masonry Mortaring,5,,1,,1,,1,,1,,1,
,04,04 05 13.91,Masonry Restoration Mortaring,5,,1,,1,,1,,1,,1,
,04,04 05 16,Masonry Grouting,4,,1,,1,,1,,1,,1,
,04,04 05 16.16,Chemical-Resistant Masonry Grouting,5,,1,,1,,1,,1,,1,
,04,04 05 16.26,Engineered Masonry Grouting,5,,1,,1,,1,,1,,1,
,04,04 05 19,Masonry Anchorage and Reinforcing,4,,1,,1,,1,,1,,1,
,04,04 05 19.13,Continuous Joint Reinforcing,5,,1,,1,,1,,1,,1,
,04,04 05 19.16,Masonry Anchors,5,,1,,1,,1,,1,,1,
,04,04 05 19.26,Masonry Reinforcing Bars,5,,1,,1,,1,,1,,1,
,04,04 05 19.29,Stone Anchors,5,,1,,1,,1,,1,,1,
,04,04 05 21,Masonry Strengthening,4,,1,,1,,1,,1,,1,
,04,04 05 23,Masonry Accessories,4,,1,,1,,1,,1,,1,
,04,04 05 23.13,Masonry Control and Expansion Joints,5,,1,,1,,1,,1,,1,
,04,04 05 23.16,Masonry Embedded Flashing,5,,1,,1,,1,,1,,1,
,04,04 05 23.19,"Masonry Cavity Drainage, Weepholes, and Vents",5,,1,,1,,1,,1,,1,
,04,04 08 00,Commissioning of Masonry,3,,1,,1,,1,,1,,1,
,04,04 20 00,Unit Masonry,3,,1,,1,,1,,1,,1,
,04,04 21 00,Clay Unit Masonry,3,,1,,1,,1,,1,,1,
,04,04 21 13,Brick Masonry,4,Brick,1,,1,,1,,1,,1,
,04,04 21 13.13,Brick Veneer Masonry,5,,1,,1,,1,,1,,1,
,04,04 21 13.23,Surface-Bonded Brick Masonry,5,,1,,1,,1,,1,,1,
,04,04 21 16,Ceramic Glazed Clay Masonry,4,,1,,1,,1,,1,,1,
,04,04 21 19,Clay Tile Masonry,4,,1,,1,,1,,1,,1,
,04,04 21 23,Structural Clay Tile Masonry,4,,1,,1,,1,,1,,1,
,04,04 21 26,Glazed Structural Clay Tile Masonry,4,,1,,1,,1,,1,,1,
,04,04 21 29,Terra Cotta Masonry,4,,1,,1,,1,,1,,1,
,04,04 22 00,Concrete Unit Masonry,3,,1,,1,,1,,1,,1,
,04,04 22 13,Concrete Unit Veneer Masonry,4,,1,,1,,1,,1,,1,
,04,04 22 16,Surface-Bonded Concrete Unit Masonry,4,,1,,1,,1,,1,,1,
,04,04 22 19,Insulated Concrete Unit Masonry,4,,1,,1,,1,,1,,1,
,04,04 22 23,Architectural Concrete Unit Masonry,4,,1,,1,,1,,1,,1,
,04,04 22 23.13,Exposed Aggregate Concrete Unit Masonry,5,,1,,1,,1,,1,,1,
,04,04 22 23.16,Fluted Concrete Unit Masonry,5,,1,,1,,1,,1,,1,
,04,04 22 23.19,Molded-Face Concrete Unit Masonry,5,,1,,1,,1,,1,,1,
,04,04 22 23.23,Prefaced Concrete Unit Masonry,5,,1,,1,,1,,1,,1,
,04,04 22 23.26,Sound-Absorbing Concrete Unit Masonry,5,,1,,1,,1,,1,,1,
,04,04 22 23.29,Split-Face Concrete Unit Masonry,5,,1,,1,,1,,1,,1,
,04,04 22 26,Autoclaved Aerated Concrete Unit Masonry,4,,1,,1,,1,,1,,1,
,04,04 22 33,Interlocking Concrete Unit Masonry,4,,1,,1,,1,,1,,1,
,04,04 23 00,Glass Unit Masonry,3,,1,,1,,1,,1,,1,
,04,04 23 13,Vertical Glass Unit Masonry,4,,1,,1,,1,,1,,1,
,04,04 23 16,Glass Unit Masonry Floors,4,,1,,1,,1,,1,,1,
,04,04 23 19,Glass Unit Masonry Skylights,4,,1,,1,,1,,1,,1,
,04,04 24 00,Adobe Unit Masonry,3,,1,,1,,1,,1,,1,
,04,04 24 13,Site-Cast Adobe Unit Masonry,4,,1,,1,,1,,1,,1,
,04,04 24 16,Manufactured Adobe Unit Masonry,4,,1,,1,,1,,1,,1,
,04,04 25 00,Unit Masonry Panels,3,,1,,1,,1,,1,,1,
,04,04 25 13,Metal-Supported Unit Masonry Panels,4,,1,,1,,1,,1,,1,
,04,04 26 00,Single-Wythe Unit Masonry,3,,1,,1,,1,,1,,1,
,04,04 26 13,Masonry Veneer,4,,1,,1,,1,,1,,1,
,04,04 27 00,Multiple-Wythe Unit Masonry,3,,1,,1,,1,,1,,1,
,04,04 27 13,Composite Unit Masonry,4,,1,,1,,1,,1,,1,
,04,04 27 23,Cavity Wall Unit Masonry,4,,1,,1,,1,,1,,1,
,04,04 28 00,Concrete Form Masonry Units,3,,1,,1,,1,,1,,1,
,04,04 28 13,"Dry-Stacked, Concrete-Filled Masonry Units",4,,1,,1,,1,,1,,1,
,04,04 28 23,"Mortar-Set, Concrete-Filled Masonry Units",4,,1,,1,,1,,1,,1,
,04,04 29 00,Engineered Unit Masonry,3,,1,,1,,1,,1,,1,
,04,04 40 00,Stone Assemblies,3,,1,,1,,1,,1,,1,
,04,04 41 00,Dry-Placed Stone,3,,1,,1,,1,,1,,1,
,04,04 42 00,Exterior Stone Cladding,3,,1,,1,,1,,1,,1,
,04,04 42 13,Masonry-Supported Stone Cladding,4,,1,,1,,1,,1,,1,
,04,04 42 16,Steel-Stud-Supported Stone Cladding,4,,1,,1,,1,,1,,1,
,04,04 42 19,Strongback-Frame-Supported Stone Cladding,4,,1,,1,,1,,1,,1,
,04,04 42 23,Truss-Supported Stone Cladding,4,,1,,1,,1,,1,,1,
,04,04 42 26,Grid-System-Supported Stone Cladding,4,,1,,1,,1,,1,,1,
,04,04 42 43,Stone Panels for Curtain Walls,4,,1,,1,,1,,1,,1,
,04,04 43 00,Stone Masonry,3,,1,,1,,1,,1,,1,
,04,04 43 13,Stone Masonry Veneer,4,,1,,1,,1,,1,,1,
,04,04 43 13.13,Anchored Stone Masonry Veneer,5,,1,,1,,1,,1,,1,
,04,04 43 13.16,Adhered Stone Masonry Veneer,5,,1,,1,,1,,1,,1,
,04,04 50 00,Refractory Masonry,3,,1,,1,,1,,1,,1,
,04,04 51 00,Flue Liner Masonry,3,,1,,1,,1,,1,,1,
,04,04 52 00,Combustion Chamber Masonry,3,,1,,1,,1,,1,,1,
,04,04 53 00,Castable Refractory Masonry,3,,1,,1,,1,,1,,1,
,04,04 54 00,Refractory Brick Masonry,3,,1,,1,,1,,1,,1,
,04,04 57 00,Masonry Fireplaces,3,,1,,1,,1,,1,,1,
,04,04 57 33,Modular Masonry Fireplaces,4,,1,,1,,1,,1,,1,
,04,04 60 00,Corrosion-Resistant Masonry,3,,1,,1,,1,,1,,1,
,04,04 61 00,Chemical-Resistant Brick Masonry,3,,1,,1,,1,,1,,1,
,04,04 62 00,Vitrified Clay Liner Plate,3,,1,,1,,1,,1,,1,
,04,04 70 00,Manufactured Masonry,3,,1,,1,,1,,1,,1,
,04,04 71 00,Manufactured Brick Masonry,3,,1,,1,,1,,1,,1,
,04,04 71 13,Calcium Silicate Manufactured Brick Masonry,4,,1,,1,,1,,1,,1,
,04,04 72 00,Cast Stone Masonry,3,,1,,1,,1,,1,,1,
,04,04 73 00,Manufactured Stone Masonry,3,,1,,1,,1,,1,,1,
,04,04 73 13,Calcium Silicate Manufactured Stone Masonry,4,,1,,1,,1,,1,,1,
,05,05 00 00,Metals,2,,1,,1,,1,,1,,1,
,05,05 01 00,Maintenance of Metals,3,,1,,1,,1,,1,,1,
,05,05 01 10,Maintenance of Structural Metal Framing,4,,1,,1,,1,,1,,1,
,05,05 01 20,Maintenance of Metal Joists,4,,1,,1,,1,,1,,1,
,05,05 01 30,Maintenance of Metal Decking,4,,1,,1,,1,,1,,1,
,05,05 01 40,Maintenance of Cold-Formed Metal Framing,4,,1,,1,,1,,1,,1,
,05,05 01 50,Maintenance of Metal Fabrications,4,,1,,1,,1,,1,,1,
,05,05 01 70,Maintenance of Decorative Metal,4,,1,,1,,1,,1,,1,
,05,05 01 70.91,Historic Treatment of Decorative Metal,5,,1,,1,,1,,1,,1,
,05,05 05 00,Common Work Results for Metals,3,,1,,1,,1,,1,,1,
,05,05 05 13,Shop-Applied Coatings for Metal,4,,1,,1,,1,,1,,1,
,05,05 05 23,Metal Fastenings,4,,1,,1,,1,,1,,1,
,05,05 05 53,Security Metal Fastenings,4,,1,,1,,1,,1,,1,
,05,05 08 00,Commissioning of Metals,3,,1,,1,,1,,1,,1,
,05,05 10 00,Structural Metal Framing,3,,1,,1,,1,,1,,1,
,05,05 12 00,Structural Steel Framing,3,,1,,1,,1,,1,,1,
,05,05 12 13,Architecturally-Exposed Structural Steel Framing,4,,1,,1,,1,,1,,1,
,05,05 12 16,Fabricated Fireproofed Steel Columns,4,,1,,1,,1,,1,,1,
,05,05 12 19,Buckling Restrained Braces,4,,1,,1,,1,,1,,1,
,05,05 12 23,Structural Steel for Buildings,4,,1,,1,,1,,1,,1,
,05,05 12 33,Structural Steel for Bridges,4,,1,,1,,1,,1,,1,
,05,05 13 00,Structural Stainless-Steel Framing,3,,1,,1,,1,,1,,1,
,05,05 14 00,Structural Aluminum Framing,3,,1,,1,,1,,1,,1,
,05,05 14 13,Architecturally-Exposed Structural Aluminum Framing,4,,1,,1,,1,,1,,1,
,05,05 15 00,Wire Rope Assemblies,3,,1,,1,,1,,1,,1,
,05,05 15 13,Aluminum Wire Rope Assemblies,4,,1,,1,,1,,1,,1,
,05,05 15 16,Steel Wire Rope Assemblies,4,,1,,1,,1,,1,,1,
,05,05 15 19,Stainless-Steel Wire Rope Assemblies,4,,1,,1,,1,,1,,1,
,05,05 16 00,Structural Cabling,3,,1,,1,,1,,1,,1,
,05,05 16 13,Cable Bow Truss Assemblies,4,,1,,1,,1,,1,,1,
,05,05 16 33,Bridge Cabling,4,,1,,1,,1,,1,,1,
,05,05 17 00,Structural Rod Assemblies,3,,1,,1,,1,,1,,1,
,05,05 19 00,Tension Rod and Cable Truss Assemblies,3,,1,,1,,1,,1,,1,
,05,05 19 13,Façade Support Truss Assemblies,4,,1,,1,,1,,1,,1,
,05,05 19 19,Canopy Support Truss Assemblies,4,,1,,1,,1,,1,,1,
,05,05 20 00,Metal Joists,3,,1,,1,,1,,1,,1,
,05,05 21 00,Steel Joist Framing,3,,1,,1,,1,,1,,1,
,05,05 21 13,Deep Longspan Steel Joist Framing,4,,1,,1,,1,,1,,1,
,05,05 21 16,Longspan Steel Joist Framing,4,,1,,1,,1,,1,,1,
,05,05 21 19,Open Web Steel Joist Framing,4,,1,,1,,1,,1,,1,
